The Giver (The Giver_ #1),Lois Lowry,4.12,1826377,1993,children-s,www.goodreads.com//book/show/3636.The_Giver
Love You Forever (Paperback),Robert Munsch,4.35,223476,1986,children-s,www.goodreads.com//book/show/310259.Love_You_Forever
A Little Princess (Paperback),Frances Hodgson Burnett,4.18,335177,1905,children-s,www.goodreads.com//book/show/3008.A_Little_Princess
The Voyage of the Dawn Treader (Chronicles of Narnia_ #3),C.S. Lewis,4.09,405260,1952,children-s,www.goodreads.com//book/show/140225.The_Voyage_of_the_Dawn_Treader
Corduroy (Hardcover),Don Freeman,4.28,208637,1968,children-s,www.goodreads.com//book/show/231850.Corduroy
Madeline (Paperback),Ludwig Bemelmans,4.22,216085,1939,children-s,www.goodreads.com//book/show/475339.Madeline
The Wind in the Willows (Paperback),Kenneth Grahame,3.97,217138,1908,children-s,www.goodreads.com//book/show/5659.The_Wind_in_the_Willows
Prince Caspian (Chronicles of Narnia_ #2),C.S. Lewis,3.97,352440,1951,children-s,www.goodreads.com//book/show/121749.Prince_Caspian
From the Mixed-Up Files of Mrs. Basil E. Frankweiler (Paperback),E.L. Konigsburg,4.15,195896,1967,children-s,www.goodreads.com//book/show/3980.From_the_Mixed_Up_Files_of_Mrs_Basil_E_Frankweiler
The Lightning Thief (Percy Jackson and the Olympians #1),Rick Riordan,4.24,2017124,2005,children-s,www.goodreads.com//book/show/28187.The_Lightning_Thief
Coraline (Paperback),Neil Gaiman,4.04,633564,2002,children-s,www.goodreads.com//book/show/17061.Coraline
Mere Christianity (Paperback),C.S. Lewis,4.31,354832,1952,christian,www.goodreads.com//book/show/11138.Mere_Christianity
The Screwtape Letters (Hardcover),C.S. Lewis,4.26,229124,1942,christian,www.goodreads.com//book/show/17383917-the-screwtape-letters
Crazy Love: Overwhelmed by a Relentless God (Paperback),Francis Chan,4.15,205694,2008,christian,www.goodreads.com//book/show/3206011-crazy-love
The Lion_ the Witch and the Wardrobe (Chronicles of Narnia_ #1),C.S. Lewis,4.2,2053033,1950,christian,www.goodreads.com//book/show/100915.The_Lion_the_Witch_and_the_Wardrobe
The Purpose Driven Life: What on Earth Am I Here for? (Paperback),Rick Warren,3.9,272423,2002,christian,www.goodreads.com//book/show/56495.The_Purpose_Driven_Life
Left Behind (Left Behind_ #1),Tim LaHaye,3.82,228016,1995,christian,www.goodreads.com//book/show/27523.Left_Behind
The Hiding Place: The Triumphant True Story of Corrie Ten Boom (Paperback),Corrie ten Boom,4.41,288441,1971,christian,www.goodreads.com//book/show/561909.The_Hiding_Place
The Case for Christ (Paperback),Lee Strobel,4.11,131039,1998,christian,www.goodreads.com//book/show/73186.The_Case_for_Christ
The Pilgrim's Progress (Paperback),John Bunyan,3.98,127413,1678,christian,www.goodreads.com//book/show/29797.The_Pilgrim_s_Progress
Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality (Paperback),Donald Miller,3.91,133407,2003,christian,www.goodreads.com//book/show/7214.Blue_Like_Jazz
Prince Caspian (Chronicles of Narnia_ #2),C.S. Lewis,3.97,352440,1951,christian,www.goodreads.com//book/show/121749.Prince_Caspian
The Problem of Pain (Paperback),C.S. Lewis,4.1,94753,1940,christian,www.goodreads.com//book/show/26435.The_Problem_of_Pain
The Horse and His Boy (Chronicles of Narnia_ #5),C.S. Lewis,3.92,278129,1954,christian,www.goodreads.com//book/show/84119.The_Horse_and_His_Boy
The Pursuit of God: The Human Thirst for the Divine (Paperback),A.W. Tozer,4.33,87734,1948,christian,www.goodreads.com//book/show/672493.The_Pursuit_of_God
This Present Darkness (Darkness_ #1),Frank E. Peretti,4.23,110875,1986,christian,www.goodreads.com//book/show/17309.This_Present_Darkness
The Silver Chair (Chronicles of Narnia_ #4),C.S. Lewis,3.96,255779,1953,christian,www.goodreads.com//book/show/65641.The_Silver_Chair
The Chronicles of Narnia (Chronicles of Narnia_ #1-7),C.S. Lewis,4.24,571986,1956,christian,www.goodreads.com//book/show/11127.The_Chronicles_of_Narnia
The 5 Love Languages: The Secret to Love that Lasts (Kindle Edition),Gary Chapman,4.32,53526,1990,christian,www.goodreads.com//book/show/23878688-the-5-love-languages
The Last Battle (Chronicles of Narnia_ #7),C.S. Lewis,4.04,238916,1956,christian,www.goodreads.com//book/show/84369.The_Last_Battle
Captivating: Unveiling the Mystery of a Woman's Soul (Hardcover),John Eldredge,3.95,58255,2004,christian,www.goodreads.com//book/show/11413.Captivating
Wild at Heart: Discovering the Secret of a Man's Soul (Hardcover),John Eldredge,3.92,87270,2001,christian,www.goodreads.com//book/show/1846.Wild_at_Heart
The Reason for God: Belief in an Age of Skepticism (Hardcover),Timothy J. Keller,4.17,94725,2007,christian,www.goodreads.com//book/show/1858013.The_Reason_for_God
A Voice in the Wind (Mark of the Lion_ #1),Francine Rivers,4.57,103021,1993,christian,www.goodreads.com//book/show/95617.A_Voice_in_the_Wind
A Grief Observed (Paperback),C.S. Lewis,4.23,95158,1961,christian,www.goodreads.com//book/show/49221.A_Grief_Observed
Knowing God (Paperback),J.I. Packer,4.32,58110,1973,christian,www.goodreads.com//book/show/139855.Knowing_God
Forgotten God: Reversing Our Tragic Neglect of the Holy Spirit (Paperback),Francis Chan,4.13,66099,2009,christian,www.goodreads.com//book/show/6515834-forgotten-god
Tribulation Force (Left Behind_ #2),Tim LaHaye,3.94,45505,1996,christian,www.goodreads.com//book/show/228258.Tribulation_Force
Surprised by Joy: The Shape of My Early Life (Paperback),C.S. Lewis,4.12,102767,1955,christian,www.goodreads.com//book/show/121732.Surprised_by_Joy
The Cost of Discipleship (Paperback),Dietrich Bonhoeffer,4.34,54132,1937,christian,www.goodreads.com//book/show/174834.The_Cost_of_Discipleship
Nicolae (Left Behind_ #3),Tim LaHaye,3.95,39571,1997,christian,www.goodreads.com//book/show/27528.Nicolae
Holy Bible: King James Version (Hardcover),Anonymous,4.43,234617,1611,christian,www.goodreads.com//book/show/1923820.Holy_Bible
My Utmost for His Highest (Paperback),Oswald Chambers,4.37,68107,1926,christian,www.goodreads.com//book/show/175510.My_Utmost_for_His_Highest
Desiring God: Meditations of a Christian Hedonist (Paperback),John Piper,4.15,62477,1986,christian,www.goodreads.com//book/show/213367.Desiring_God
One Thousand Gifts: A Dare to Live Fully Right Where You Are (Hardcover),Ann Voskamp,4.03,84920,2011,christian,www.goodreads.com//book/show/8592946-one-thousand-gifts
Soul Harvest: The World Takes Sides (Left Behind_ #4),Tim LaHaye,3.95,39338,1998,christian,www.goodreads.com//book/show/228261.Soul_Harvest
Apollyon (Left Behind_ #5),Tim LaHaye,3.98,35731,1999,christian,www.goodreads.com//book/show/79705.Apollyon
What's So Amazing About Grace? (Paperback),Philip Yancey,4.17,63810,1997,christian,www.goodreads.com//book/show/53817.What_s_So_Amazing_About_Grace_
The Prodigal God: Recovering the Heart of the Christian Faith (Hardcover),Timothy J. Keller,4.38,40960,2008,christian,www.goodreads.com//book/show/3116205-the-prodigal-god
An Echo in the Darkness (Mark of the Lion_ #2),Francine Rivers,4.61,48387,1994,christian,www.goodreads.com//book/show/46601.An_Echo_in_the_Darkness
Assassins (Left Behind_ #6),Tim LaHaye,3.98,37887,1990,christian,www.goodreads.com//book/show/85957.Assassins
The Indwelling (Left Behind_ #7),Tim LaHaye,3.97,35364,2000,christian,www.goodreads.com//book/show/85958.The_Indwelling
Don't Waste Your Life (Paperback),John Piper,4.1,47797,2003,christian,www.goodreads.com//book/show/347656.Don_t_Waste_Your_Life
The Mark (Left Behind_ #8),Tim LaHaye,4.02,35307,2000,christian,www.goodreads.com//book/show/50930.The_Mark
Not a Fan: Becoming a Completely Committed Follower of Jesus (Paperback),Kyle Idleman,4.18,58523,2011,christian,www.goodreads.com//book/show/11198480-not-a-fan
The Ragamuffin Gospel: Good News for the Bedraggled_ Beat-Up_ and Burnt Out (Paperback),Brennan Manning,4.18,52891,1990,christian,www.goodreads.com//book/show/173526.The_Ragamuffin_Gospel
Piercing the Darkness (Darkness_ #2),Frank E. Peretti,4.31,57693,1989,christian,www.goodreads.com//book/show/17303.Piercing_the_Darkness
The Remnant (Left Behind_ #10),Tim LaHaye,4.01,31820,2002,christian,www.goodreads.com//book/show/27530.The_Remnant
Desecration (Left Behind_ #9),Tim LaHaye,4.0,32350,2001,christian,www.goodreads.com//book/show/27526.Desecration
The Case for Faith: A Journalist Investigates the Toughest Objections to Christianity (Paperback),Lee Strobel,4.19,45964,2000,christian,www.goodreads.com//book/show/214332.The_Case_for_Faith
Holy Bible: New International Version (Hardcover),Anonymous,4.59,63000,1973,christian,www.goodreads.com//book/show/280111.Holy_Bible
Pride and Prejudice (Paperback),Jane Austen,4.24,3062175,2016,classics,www.goodreads.com//book/show/1885.Pride_and_Prejudice
To Kill a Mockingbird (To Kill a Mockingbird_ #1),Harper Lee,4.26,4619500,1960,classics,www.goodreads.com//book/show/2657.To_Kill_a_Mockingbird
The Great Gatsby (Paperback),F. Scott Fitzgerald,3.9,3857300,1925,classics,www.goodreads.com//book/show/4671.The_Great_Gatsby
1984 (Mass Market Paperback),George Orwell,4.15,3199087,1949,classics,www.goodreads.com//book/show/5470.1984
Wuthering Heights (Paperback),Emily Brontë,3.83,1438487,1847,classics,www.goodreads.com//book/show/6185.Wuthering_Heights
The Catcher in the Rye (Paperback),J.D. Salinger,3.8,2972716,1951,classics,www.goodreads.com//book/show/5107.The_Catcher_in_the_Rye
Animal Farm (Paperback),George Orwell,3.88,2686030,1945,classics,www.goodreads.com//book/show/7613.Animal_Farm
Romeo and Juliet (Mass Market Paperback),William Shakespeare,3.74,2157585,1597,classics,www.goodreads.com//book/show/18135.Romeo_and_Juliet
Lord of the Flies (Paperback),William Golding,3.65,158845,1954,classics,www.goodreads.com//book/show/7624.Lord_of_the_Flies
Frankenstein (Paperback),Mary Wollstonecraft Shelley,3.92,63763,1818,classics,www.goodreads.com//book/show/35031085-frankenstein
Of Mice and Men (Paperback),John Steinbeck,3.85,2047460,1937,classics,www.goodreads.com//book/show/890.Of_Mice_and_Men
Sense and Sensibility (Paperback),Jane Austen,4.06,1160444,1811,classics,www.goodreads.com//book/show/14935.Sense_and_Sensibility
The Picture of Dorian Gray (Paperback),Oscar Wilde,4.06,1109524,1890,classics,www.goodreads.com//book/show/5297.The_Picture_of_Dorian_Gray
The Adventures of Huckleberry Finn (Paperback),Mark Twain,3.8,1290991,1884,classics,www.goodreads.com//book/show/2956.The_Adventures_of_Huckleberry_Finn
Emma (Paperback),Jane Austen,3.99,777908,1815,classics,www.goodreads.com//book/show/6969.Emma
A Tale of Two Cities (Paperback),Charles Dickens,3.81,1114771,1859,classics,www.goodreads.com//book/show/1953.A_Tale_of_Two_Cities
Fahrenheit 451 (Mass Market Paperback),Ray Bradbury,3.96,936807,1953,classics,www.goodreads.com//book/show/4381.Fahrenheit_451
Great Expectations (Paperback),Charles Dickens,3.75,782165,1860,classics,www.goodreads.com//book/show/2623.Great_Expectations
The Scarlet Letter (Paperback),Nathaniel Hawthorne,3.37,786342,1850,classics,www.goodreads.com//book/show/12296.The_Scarlet_Letter
Dracula (Paperback),Bram Stoker,3.98,1001873,1897,classics,www.goodreads.com//book/show/17245.Dracula
Persuasion (Paperback),Jane Austen,4.13,644598,1817,classics,www.goodreads.com//book/show/2156.Persuasion
The Count of Monte Cristo (Paperback),Alexandre Dumas,4.21,986181,1844,classics,www.goodreads.com//book/show/7126.The_Count_of_Monte_Cristo
The Odyssey (Paperback),Homer,3.72,1002432,-720,classics,www.goodreads.com//book/show/1381.The_Odyssey
Brave New World (Paperback),Aldous Huxley,3.97,1651299,1932,classics,www.goodreads.com//book/show/5129.Brave_New_World
Hamlet (Paperback),William Shakespeare,4.0,771918,1603,classics,www.goodreads.com//book/show/1420.Hamlet
Anna Karenina (Paperback),Leo Tolstoy,4.05,737551,1878,classics,www.goodreads.com//book/show/15823480-anna-karenina
The Hobbit (Paperback),J.R.R. Tolkien,4.25,2829692,1937,classics,www.goodreads.com//book/show/5907.The_Hobbit
A Christmas Carol (Paperback),Charles Dickens,4.01,587093,1843,classics,www.goodreads.com//book/show/5326.A_Christmas_Carol
Macbeth (Mass Market Paperback),William Shakespeare,3.88,726064,1606,classics,www.goodreads.com//book/show/8852.Macbeth
Les Misérables (Mass Market Paperback),Victor Hugo,4.14,1034657,1862,classics,www.goodreads.com//book/show/24280.Les_Mis_rables
The Secret Garden (Hardcover),Frances Hodgson Burnett,4.12,967739,1911,classics,www.goodreads.com//book/show/2998.The_Secret_Garden
Crime and Punishment (Paperback),Fyodor Dostoyevsky,4.18,754365,1866,classics,www.goodreads.com//book/show/7144.Crime_and_Punishment
Northanger Abbey (Paperback),Jane Austen,3.8,360940,1818,classics,www.goodreads.com//book/show/50398.Northanger_Abbey
The Adventures of Tom Sawyer (Paperback),Mark Twain,3.9,812386,1876,classics,www.goodreads.com//book/show/24583.The_Adventures_of_Tom_Sawyer
The Diary of a Young Girl (Mass Market Paperback),Anne Frank,4.11,2966744,1947,classics,www.goodreads.com//book/show/48855.The_Diary_of_a_Young_Girl
The Grapes of Wrath (Hardcover),John Steinbeck,4.01,86210,1939,classics,www.goodreads.com//book/show/18114322-the-grapes-of-wrath
The Old Man and the Sea (Hardcover),Ernest Hemingway,3.74,873941,1952,classics,www.goodreads.com//book/show/2165.The_Old_Man_and_the_Sea
Gone with the Wind (Paperback),Margaret Mitchell,4.28,1446051,1936,classics,www.goodreads.com//book/show/18405.Gone_with_the_Wind
The Little Prince (Paperback),Antoine de Saint-Exupéry,4.28,1201465,1943,classics,www.goodreads.com//book/show/157993.The_Little_Prince
A Midsummer Night's Dream (Paperback),William Shakespeare,3.94,501775,1595,classics,www.goodreads.com//book/show/1622.A_Midsummer_Night_s_Dream
Lolita (Paperback),Vladimir Nabokov,3.88,934782,1955,classics,www.goodreads.com//book/show/7604.Lolita
Anne of Green Gables (Anne of Green Gables_ #1),L.M. Montgomery,4.22,742232,1908,classics,www.goodreads.com//book/show/8127.Anne_of_Green_Gables
Moby-Dick or_ The Whale (Paperback),Herman Melville,3.45,663801,1851,classics,www.goodreads.com//book/show/153747.Moby_Dick_or_The_Whale
Alice's Adventures in Wonderland & Through the Looking-Glass (Mass Market Paperback),Lewis Carroll,4.06,525759,1872,classics,www.goodreads.com//book/show/24213.Alice_s_Adventures_in_Wonderland_Through_the_Looking_Glass
The Strange Case of Dr. Jekyll and Mr. Hyde (Paperback),Robert Louis Stevenson,3.8,413768,1886,classics,www.goodreads.com//book/show/51496.The_Strange_Case_of_Dr_Jekyll_and_Mr_Hyde
Oliver Twist (Paperback),Charles Dickens,3.85,421316,1838,classics,www.goodreads.com//book/show/18254.Oliver_Twist
The Iliad (Paperback),Homer,3.82,423564,-750,classics,www.goodreads.com//book/show/1371.The_Iliad
Treasure Island (Hardcover),Robert Louis Stevenson,3.82,412169,1882,classics,www.goodreads.com//book/show/295.Treasure_Island
Catch-22 (Catch-22 #1),Joseph Heller,3.98,1155678,1961,classics,www.goodreads.com//book/show/168668.Catch_22
Heart of Darkness (Paperback),Joseph Conrad,3.41,431214,1899,classics,www.goodreads.com//book/show/4900.Heart_of_Darkness
Batman: The Killing Joke (Paperback),Alan Moore,4.37,163546,1988,comics,www.goodreads.com//book/show/96358.Batman
Preludes & Nocturnes (The Sandman_ #1),Neil Gaiman,4.28,246619,1989,comics,www.goodreads.com//book/show/23754.Preludes_Nocturnes
Saga_ Vol. 1 (Saga_ #1),Brian K. Vaughan,4.23,268392,2012,comics,www.goodreads.com//book/show/15704307-saga-vol-1
V for Vendetta (Hardcover),Alan Moore,4.25,389602,1990,comics,www.goodreads.com//book/show/5805.V_for_Vendetta
Batman: The Dark Knight Returns (The Dark Knight Saga_ #1),Frank Miller,4.25,200335,1986,comics,www.goodreads.com//book/show/59960.Batman
Saga_ Vol. 3 (Saga_ #3),Brian K. Vaughan,4.55,77450,2014,comics,www.goodreads.com//book/show/19358975-saga-vol-3
Saga_ Vol. 2 (Saga_ #2),Brian K. Vaughan,4.56,86036,2013,comics,www.goodreads.com//book/show/17131869-saga-vol-2
Y: The Last Man_ Vol. 1: Unmanned (Y: The Last Man_ #1),Brian K. Vaughan,4.1,135804,2002,comics,www.goodreads.com//book/show/156534.Y
Ms. Marvel_ Vol. 1: No Normal (Paperback),G. Willow Wilson,4.12,135515,2014,comics,www.goodreads.com//book/show/20898019-ms-marvel-vol-1
The Doll's House (The Sandman_ #2),Neil Gaiman,4.46,83809,1990,comics,www.goodreads.com//book/show/25099.The_Doll_s_House
Saga_ Vol. 4 (Saga_ #4),Brian K. Vaughan,4.47,68211,2014,comics,www.goodreads.com//book/show/23093367-saga-vol-4
The Walking Dead_ Vol. 1: Days Gone Bye (Paperback),Robert Kirkman,4.29,283166,2004,comics,www.goodreads.com//book/show/138398.The_Walking_Dead_Vol_1
Fables_ Vol. 1: Legends in Exile (Paperback),Bill Willingham,3.98,181495,2002,comics,www.goodreads.com//book/show/21326.Fables_Vol_1
The Wicked + The Divine_ Vol. 1: The Faust Act (Paperback),Kieron Gillen,3.85,67302,2014,comics,www.goodreads.com//book/show/23093359-the-wicked-the-divine-vol-1
Season of Mists (The Sandman_ #4),Neil Gaiman,4.55,68055,1990,comics,www.goodreads.com//book/show/25101.Season_of_Mists
Scott Pilgrim_ Volume 1: Scott Pilgrim's Precious Little Life (Paperback),Bryan Lee O'Malley,4.17,220557,2004,comics,www.goodreads.com//book/show/29800.Scott_Pilgrim_Volume_1
Dream Country (The Sandman_ #3),Neil Gaiman,4.27,114366,1991,comics,www.goodreads.com//book/show/25100.Dream_Country
Hawkeye_ Volume 1: My Life as a Weapon (Paperback),Matt Fraction,4.14,64699,2013,comics,www.goodreads.com//book/show/16002136-hawkeye-volume-1
Batman: Year One (Paperback),Frank Miller,4.22,253786,1987,comics,www.goodreads.com//book/show/59980.Batman
Batman: The Long Halloween (Paperback),Jeph Loeb,4.29,91977,1997,comics,www.goodreads.com//book/show/106069.Batman
The Complete Maus (Maus_ #1-2),Art Spiegelman,4.53,145674,1986,comics,www.goodreads.com//book/show/15195.The_Complete_Maus
The League of Extraordinary Gentlemen_ Vol. 1 (Paperback),Alan Moore,3.93,74826,2000,comics,www.goodreads.com//book/show/297627.The_League_of_Extraordinary_Gentlemen_Vol_1
